timestamp,url_archive,url_origin,redirect_url,redirect_timestamp,response,file
20140216180727,https://web.archive.org/web/20140216180727id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140216180727\index.html
20140225011016,https://web.archive.org/web/20140225011016id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140319151238,https://web.archive.org/web/20140319151238id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140319151238\index.html
20140329084730,https://web.archive.org/web/20140329084730id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140409162409,https://web.archive.org/web/20140409162409id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20140409162409\index.html
20140419102640,https://web.archive.org/web/20140419102640id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140419102640\index.html
20140429042833,https://web.archive.org/web/20140429042833id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140517140524,https://web.archive.org/web/20140517140524id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20140517140524\index.html
20140520215808,https://web.archive.org/web/20140520215808id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140520215808\index.html
20140529231025,https://web.archive.org/web/20140529231025id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140620144757,https://web.archive.org/web/20140620144757id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140620144757\index.html
20140701080512,https://web.archive.org/web/20140701080512id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140721172035,https://web.archive.org/web/20140721172035id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140721172035\index.html
20140802062236,https://web.archive.org/web/20140802062236id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140821115029,https://web.archive.org/web/20140821115029id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140821115029\index.html
20140902032825,https://web.archive.org/web/20140902032825id_/http://www.iieii.com:80/?,http://www.iieii.com:80/?,,,404,
20140920195140,https://web.archive.org/web/20140920195140id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20140920195140\index.html
20141021130146,https://web.archive.org/web/20141021130146id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20141021130146\index.html
20141121115238,https://web.archive.org/web/20141121115238id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20141121115238\index.html
20141122090404,https://web.archive.org/web/20141122090404id_/http://www.iieii.com/,http://www.iieii.com/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20141122090404\index.html
20141217224429,https://web.archive.org/web/20141217224429id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20141217224429\index.html
20141222142255,https://web.archive.org/web/20141222142255id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20141222142255\index.html
20150122222027,https://web.archive.org/web/20150122222027id_/http://www.iieii.com:80/,http://www.iieii.com:80/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20150122222027\index.html
20150220072231,https://web.archive.org/web/20150220072231id_/http://www.iieii.com/,http://www.iieii.com/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20150220072231\index.html
20150801173808,https://web.archive.org/web/20150801173808id_/http://iieii.com/,http://iieii.com/,,,200,E:\iieii\waybackup_snapshots\iieii.com\20150801173808\index.html
20151105103900,https://web.archive.org/web/20151105103900id_/http://www.iieii.com/,http://www.iieii.com/,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20151105103900\index.html
